id,approximation,detail_level_1,detail_level_2,detail_level_3,detail_level_4
tt10720352,[ 3.03463196 -5.71839789],[5.09729125 0.41592424],[2.59528853 1.13317163 0.26087717 0.        ],"[ 3.48482119  0.92405103 -0.02018655 -0.32996543 -0.15862064 -0.03938524
  0.        ]","[ 3.75657547 -0.66122472  1.7283689  -0.87386029  0.26777005 -0.39068973
  0.11482798  0.07304333  0.01635619  0.23738896 -0.0061094   0.15148895
  0.        ]"
tt1072748,[ 2.58061393 -4.68000784],[5.29751161 0.11860681],[2.67026274 0.64547835 0.09974684 0.        ],"[ 3.45508101  0.99008867  0.21093322 -0.19117292 -0.00928066  0.01241284
  0.        ]","[ 4.5579703  -0.81312692  1.92759463 -0.24014221  0.53794815 -0.25525077
  0.05377248  0.03916172  0.017224    0.06225673  0.00533839  0.02246372
  0.        ]"
tt10731256,[ 2.42238666 -4.40648404],[4.74772464 0.1285957 ],[3.9791963  0.61620861 0.0739766  0.        ],"[ 4.02740345e+00  5.22656217e-01 -1.32467549e-01 -4.72264442e-03
  1.26274655e-02  2.32754734e-03  0.00000000e+00]","[ 4.08646844 -0.35485604  1.16689087 -0.56348101  0.23263667 -0.24184999
  0.08488209  0.06548719  0.0175303   0.0424598  -0.00436323  0.03829187
  0.        ]"
tt1082807,[ 2.39998192 -4.29394227],[5.76313418 0.03510996],[3.95657413e+00 3.78055211e-01 1.61547087e-03 0.00000000e+00],"[ 3.58403698  1.41141508  0.07467974  0.01219721 -0.00584242 -0.03985591
  0.        ]","[ 3.48413151 -0.22215704  1.46693643 -0.13047881  0.11984493 -0.0884933
  0.04844635  0.03411414  0.00465611  0.03320969 -0.01592049  0.04150244
  0.        ]"
tt1083452,[ 2.4835207  -4.51368303],[5.168652   0.12668802],[2.99841408 0.70564567 0.05868005 0.        ],"[ 3.68876324  0.83914623  0.16639657  0.07570828  0.00393147 -0.02126452
  0.        ]","[ 4.29619973 -0.76562442  1.9162299  -0.87763334  0.28037506 -0.22731729
  0.05901523  0.05216556  0.0083523   0.05932182 -0.00874432  0.06247176
  0.        ]"
tt10838180,[ 2.40031069 -4.36852613],[5.47970305 0.13025203],[5.15457414 0.42673227 0.10004423 0.        ],"[3.78538503 1.37344264 0.48683039 0.18472088 0.01815354 0.00553672
 0.        ]","[ 1.21480932  1.11750777 -0.01941506  0.14845552  0.4117947   0.01567919
  0.18613947 -0.04684732  0.11028282 -0.08113735  0.02020633 -0.02928508
  0.        ]"
tt10855768,[ 2.89782523 -5.66455146],[4.39870313 0.65939421],[2.32061319 0.31613613 0.4474097  0.        ],"[ 3.26013896  0.61080117 -0.78344701 -0.45970886 -0.20158689 -0.11171893
  0.        ]","[ 3.89486866e+00 -1.16304956e+00  2.36734036e+00 -1.77117165e+00
  4.09447746e-01 -1.01093912e+00  3.89513584e-01 -9.20142908e-02
  1.83781037e-01  4.23922689e-01 -2.11919783e-03  2.33348344e-01
  0.00000000e+00]"
tt1086064,[ 2.6932243  -5.05037402],[5.47378655 0.33739677],[ 2.61745768  0.66555737 -0.06271293  0.        ],"[ 2.97863012  1.5884454  -0.36992379 -0.04551055  0.00932395 -0.13184009
  0.        ]","[ 3.69132058e+00 -1.42262008e+00  2.69038862e+00 -8.44497218e-01
  1.57104420e-01 -3.69351522e-01  2.37370853e-02  1.47699846e-01
 -1.41578138e-03  8.18459943e-02 -9.36453857e-02  2.94078539e-01
  0.00000000e+00]"
tt1086772,[ 2.7997747  -5.15630846],[5.63013063 0.23005443],[3.58708928 0.72062286 0.19324978 0.        ],"[ 4.30221359  0.80655428  0.21120074 -0.088304   -0.02906886 -0.03338772
  0.        ]","[ 1.28880375 -1.01031314  1.88528161 -0.76084944  0.25000912 -0.13080842
  0.02599604  0.09722137  0.02438222  0.09803634 -0.00980576  0.07801258
  0.        ]"
tt10872600,[ 4.12344677 -0.34875585],[3.78905097 0.25662459],[ 3.91555429  0.20060483 -0.07531008  0.        ],"[ 3.99244107  1.2284491  -0.87479189 -0.62640315 -0.39954054 -0.13240395
  0.        ]","[ 3.03137781  0.18534057  1.12565363 -0.22520652  0.01857441 -0.42309334
  0.06770273  0.06560836 -0.03188971  0.2365165  -0.13417155  0.27081538
  0.        ]"
tt1091191,[-1.45310888 -0.57379109],[-0.59842867  1.19068119],[-2.07414596 -1.31282261  0.27985335  0.        ],"[-0.35298154 -0.43774036  2.86734996  1.07655404 -0.24503807 -0.8749967
  0.        ]","[-1.38724298e-04 -5.05183415e-01 -7.97309483e-04 -6.30963333e-01
  5.39315731e+00 -3.05598588e+00  2.68090920e+00 -2.15491890e+00
  1.58301157e+00 -1.30533660e+00  9.89570268e-02 -3.86309563e-01
  0.00000000e+00]"
tt10919380,[ 2.31500256 -4.32421996],[4.63172132 0.26827696],[3.30411887 0.36989232 0.20289691 0.        ],"[ 4.42500115  0.17479533 -0.33593767 -0.36503788 -0.13914378  0.05843435
  0.        ]","[ 4.76315285 -0.7272219   1.23540112 -0.61474194  0.22369953 -0.38495465
  0.05377692  0.12328611  0.01549122  0.14914627  0.06436255  0.03023365
  0.        ]"
tt10944596,[ 2.69826375 -4.89794525],[5.60210682 0.12989817],[3.00061057 0.82012385 0.13476651 0.        ],"[ 3.70340389  0.60486321  0.537806    0.10354133 -0.09094008  0.00851009
  0.        ]","[ 1.9647233  -0.71987689  1.76907187 -0.99521195  0.28419874 -0.02530214
  0.16890996  0.0090873  -0.0269163   0.12842979 -0.01062015  0.01834537
  0.        ]"
tt10954600,[ 2.02019722 -3.71624842],[4.57843255 0.16044004],[4.26155802 0.18828694 0.07784719 0.        ],"[ 5.26396423  0.71999689 -0.08678642 -0.07400604 -0.06174763 -0.01312377
  0.        ]","[ 3.46138582e+00 -4.12311450e-01  1.38059688e+00 -5.01395406e-01
  1.75973571e-01 -2.50138062e-01  4.19063159e-02  2.85028653e-02
  6.39748236e-03  7.96479118e-02  5.42815122e-04  4.67909214e-02
  0.00000000e+00]"
tt10954652,[ 2.74516411 -5.13832264],[5.34268687 0.33175401],[3.81552325 0.74334511 0.14620811 0.        ],"[ 3.87551292  0.63123185 -0.00720088 -0.07489867 -0.13922923 -0.09394344
  0.        ]","[ 3.41990367 -0.16243034  1.23450023 -0.64307057  0.29076026 -0.35612545
  0.07360937  0.07515409  0.01148785  0.21133407 -0.00606815  0.09267473
  0.        ]"
tt10954984,[ 2.54938007 -4.81777976],[5.28716304 0.36713382],[3.99132564 0.44178638 0.09819994 0.        ],"[ 3.87197807  1.0022235  -0.11023528 -0.21943274 -0.09399551 -0.14760704
  0.        ]","[ 3.50253958 -0.31705132  1.32431691 -0.44107995  0.22754759 -0.29844081
  0.08249     0.05052382  0.02101945  0.17258181 -0.00915991  0.11340258
  0.        ]"
tt11003218,[ 3.00065487 -5.43826245],[6.19286669 0.13341202],[2.96475907 0.77700425 0.06027464 0.        ],"[ 3.03121704  1.57699611  0.29153156  0.05694438 -0.06456522 -0.0426816
  0.        ]","[ 2.67307438 -0.29983358  1.69345616 -0.04763836  0.25276019 -0.07590396
  0.00699524  0.0365676  -0.00650359  0.08975643 -0.01521529  0.0670025
  0.        ]"
tt11020728,[ 2.19324194 -3.92514478],[5.77549702 0.03349028],[4.08098389 0.15236589 0.0219681  0.        ],"[ 3.4411406   1.39861125  0.16717259 -0.0630522  -0.01848936 -0.02075716
  0.        ]","[ 3.83764361e+00 -4.73904541e-01  1.51629825e+00  1.72467534e-01
  1.60094597e-01 -9.62144866e-03 -7.15036622e-03  2.84262108e-02
 -1.30038523e-02  2.94426844e-02 -2.54118407e-03  5.36277466e-03
  0.00000000e+00]"
tt11032374,[ 2.12932494 -3.96289626],[4.72111162 0.22812389],[4.28205156 0.24893102 0.17720768 0.        ],"[ 4.53313955  0.66155469 -0.19405224 -0.22723915 -0.11082328  0.00690806
  0.        ]","[ 3.94149411e+00 -1.13497543e-01  1.29207395e+00 -3.91537911e-01
  7.71113519e-02 -2.63630361e-01  4.29184427e-02 -2.36279281e-02
 -3.86392973e-03  1.47689562e-02  5.42804955e-03  6.53685550e-02
  0.00000000e+00]"
tt11057302,[ 2.60079626 -4.68918399],[5.22918542 0.08427367],[4.59839805 0.71262069 0.09529525 0.        ],"[ 3.44390594e+00  1.64921351e+00  7.71035195e-01  2.27768717e-01
  7.27424403e-02 -2.33235683e-03  0.00000000e+00]","[-1.50143801e+00  1.98359795e+00 -4.47897439e-01  1.44407718e-01
  6.21315244e-01  1.09247406e-01  2.27305238e-01 -1.69984856e-03
  7.48958237e-02 -9.35512273e-03  3.04707159e-03 -1.12487788e-03
  0.00000000e+00]"
tt11083552,[ 2.88431445 -5.55255013],[4.20426866 0.54627428],[3.19808643 0.556359   0.36397051 0.        ],"[ 4.2284963   0.05095476 -0.53583103 -0.16616716 -0.06497792 -0.11063166
  0.        ]","[ 3.61053127 -0.59946667  1.81122742 -1.52653208  0.49166879 -0.95582224
  0.53109196  0.0638241   0.06672972  0.18052006  0.00707693  0.21195741
  0.        ]"
tt11084896,[ 2.95184567 -5.41719446],[4.89186309 0.21788848],[3.68223937 0.99279814 0.22032316 0.        ],"[ 3.77890969  0.51009435 -0.12523436  0.26474743  0.13834054  0.01598527
  0.        ]","[ 3.72491549 -0.41304629  1.35363855 -0.71319761  0.13138922 -0.35243219
  0.06683161  0.16651146  0.03885923  0.06631078  0.01782719  0.02992981
  0.        ]"
tt1109624,[ 2.38283256 -4.83666292],[4.574255   0.77209219],[2.59732082 0.25641613 0.54437795 0.        ],"[ 5.08383475  0.48489111 -0.69580248 -1.07112557  0.11370164 -0.31059891
  0.        ]","[ 0.88093289 -1.22581105  2.79245583 -2.02564048  0.46337471 -1.11369087
  0.1858293  -0.27483775  0.3899875   0.37676331 -0.05761212  0.41179755
  0.        ]"
tt11125620,[ 2.86460138 -5.47097616],[4.65323756 0.48645191],[1.88800615 0.64454754 0.29777495 0.        ],"[ 3.71751957  0.77556898 -0.61697285 -0.77617742 -0.20219716 -0.05077399
  0.        ]","[ 3.74815452 -1.24139377  2.20560088 -1.72849628  0.55054729 -0.94782722
  0.1405568   0.18466664  0.09265667  0.30534979 -0.09425148  0.18586746
  0.        ]"
tt11128440,[ 1.39232232 -2.24176471],[ 3.58583387 -0.30018211],[ 4.17953931 -1.38315363  0.0659813   0.        ],"[ 4.33195905  0.27678535  1.82136234 -1.07152422 -0.24737728  0.14443152
  0.        ]","[ 2.75996938  0.31114424  0.04269399 -1.6759003  -0.57177658  0.13049675
 -0.52339619 -1.21759668 -0.38695104  0.41586455 -0.53949939  0.38530815
  0.        ]"
tt11138512,[ 2.77084492 -5.07583376],[5.12373873 0.19271217],[3.27993974 0.56935377 0.18560437 0.        ],"[ 3.58006803  1.22417386 -0.09904403 -0.19067743  0.07182561  0.00701085
  0.        ]","[ 3.78462749 -0.74658368  1.89829149 -0.68057131  0.30979306 -0.36364422
  0.09947604  0.0275244   0.07306332  0.02155276  0.01009395  0.03065371
  0.        ]"
tt11145118,[ 2.61116199 -4.88521796],[5.11210805 0.31262427],[3.02330404 0.53096881 0.23447983 0.        ],"[ 4.05444468e+00  7.87550909e-01 -1.60615708e-01 -3.25761507e-01
 -9.77058911e-02  1.38518633e-03  0.00000000e+00]","[ 3.8615123  -0.76921238  1.79316021 -0.86711246  0.37983287 -0.46808463
  0.07291237  0.08042366  0.00660608  0.18136273  0.01193699  0.07974011
  0.        ]"
tt11152168,[ 3.46858552 -0.20100564],[3.19957399 0.20577184],[ 3.34705628e+00  5.31645309e-01 -2.29724873e-03  0.00000000e+00],"[ 3.92418183  1.83770257 -0.58807502 -0.80417762 -0.12633188 -0.08226015
  0.        ]","[ 3.78076827 -1.24295112  2.7028253  -1.9918359   0.49538559 -0.54980947
  0.1395063  -0.08579362  0.04025579  0.24102075 -0.0436356   0.12761756
  0.        ]"
tt11169050,[ 2.37626438 -4.31111195],[5.61475581 0.11139677],[3.36340829 0.63144532 0.03578709 0.        ],"[ 2.79317611  1.21257814  0.43331975 -0.05554898 -0.0966288   0.00657403
  0.        ]","[ 3.55313102 -1.48268432  2.01439731 -0.29990872  0.52143727  0.06841584
  0.03149442 -0.04181462 -0.03331825  0.07308663 -0.01952832  0.07250834
  0.        ]"
tt11214590,[ 2.76890351 -5.28387835],[5.26110329 0.46463557],[3.820182   0.92435879 0.29178486 0.        ],"[ 4.57854931  1.88602772  0.91944791  0.50695911  0.07139968 -0.04323268
  0.        ]","[-1.38996167  0.89837015 -0.27269607  0.05391033  0.78537791  0.07564852
  0.33215134  0.05429454  0.11140527 -0.01912693  0.08711928 -0.11520259
  0.        ]"
tt11229780,[ 2.91106783 -5.27428526],[5.50664872 0.12735459],[3.17266955 0.95184028 0.10825459 0.        ],"[ 3.11317166  0.5833238  -0.0236882   0.00375468 -0.01655257  0.01111282
  0.        ]","[ 3.62308419e+00 -8.39505474e-01  1.94401519e+00 -1.10791931e+00
  3.05094462e-01 -2.47152758e-01  1.12987086e-01  5.03923258e-02
  1.70632436e-02  6.96736383e-02  2.58774706e-03  2.79336144e-02
  0.00000000e+00]"
tt11245972,[ 2.30773742 -4.47209056],[4.72495788 0.47500235],[3.62238121 0.42825441 0.26469814 0.        ],"[ 4.57793531  0.41310277 -0.38715111 -0.43273367 -0.12600622 -0.104915
  0.        ]","[ 3.83947676 -0.8300857   1.67136611 -1.06400542  0.28952391 -0.63373855
  0.08361869  0.14779725  0.16658778  0.17059906 -0.02851528  0.20343823
  0.        ]"
tt11252248,[ 3.0381823  -6.04030932],[4.23050457 0.82169529],[2.57542775 0.38386447 0.4764113  0.        ],"[ 3.90129539  1.01732335 -0.9135555  -0.84917643 -0.22887861 -0.10874215
  0.        ]","[ 2.49862591 -1.21815554  2.74000725 -1.60003604  0.45828851 -1.13653939
  0.1620158   0.29377167  0.0512543   0.48325504 -0.03261642  0.34709816
  0.        ]"
tt1126590,[ 3.34242697 -6.07304907],[6.02667607 0.16837287],[3.28485814 1.12704306 0.10475893 0.        ],"[ 1.66931742  2.09720212  0.65966574  0.22894305  0.0455275  -0.01247396
  0.        ]","[ 1.11519262e+00 -1.17226653e+00  2.16292985e+00 -3.31012612e-01
  8.58487274e-01 -7.71315357e-03  3.38673445e-01 -1.04372068e-01
  6.45878512e-02 -4.91102304e-03 -1.03633553e-03  2.34262138e-02
  0.00000000e+00]"
tt11271038,[ 0.44808488 -2.57637603],[-1.97780449  0.00283513],[-1.2007069 -1.731357  -2.4503918  0.       ],"[ 0.02484162  0.01399073 -0.11012949 -2.50725659 -2.83838907 -0.31759805
  0.        ]","[ 3.06597972e-01 -5.67875767e-01  3.30139408e-01 -2.55951413e-01
  3.40018700e-02 -8.95919052e-02 -1.83101137e-05  9.50807228e-01
  2.24748904e-01  3.99966907e-01 -6.66330359e-01  1.56055932e+00
  0.00000000e+00]"
tt11285280,[ 2.63675543 -4.76632781],[5.63926029 0.1012662 ],[3.01619038 0.71107342 0.06843796 0.        ],"[ 3.11240911  1.17392575  0.37372472 -0.05822751 -0.02393374 -0.01425404
  0.        ]","[ 3.69659618e+00 -1.10559881e+00  1.99647343e+00 -6.12718794e-01
  5.18639093e-01 -1.19963940e-01  1.01925543e-02  1.01847320e-02
 -1.27504709e-03  2.84108652e-02 -7.25134142e-03  3.77820702e-02
  0.00000000e+00]"
tt11304740,[ 2.24450431 -4.49971363],[4.08353814 0.65505053],[4.32132018 0.40332709 0.21220283 0.        ],"[ 5.65469969  1.70292414  1.00680901  0.42026146 -0.16614483  0.09419417
  0.        ]","[-1.03403135  1.16175517 -0.90911807  0.01679952  0.78932409 -0.02421606
  0.4942437   0.09148382 -0.05990146  0.0368363   0.0523062  -0.05911751
  0.        ]"
tt11349958,[3.50714646 0.06085199],[2.52328138 0.00345496],[4.13275628 0.56968836 0.08363822 0.        ],"[ 2.84631164  2.41191321  0.54210266 -0.02155898 -0.04128133 -0.09563447
  0.        ]","[-0.21541972  1.50780794  1.36609012 -0.58358526  0.85772647  0.21950653
  0.22983516 -0.20610917  0.14723677 -0.22871272 -0.0407969  -0.09855585
  0.        ]"
tt1137450,[ 2.68031633 -4.81377253],[5.54998348 0.06269878],[3.00738881 0.8412029  0.04658481 0.        ],"[ 3.70267339  1.01907533  0.20197371  0.07915881  0.01608284 -0.00950892
  0.        ]","[ 3.53894671e+00 -5.89255871e-01  1.77882761e+00 -7.82329110e-01
  2.66513839e-01 -1.84280564e-01  9.47137274e-02  1.97153624e-02
  1.42771819e-02  3.29537008e-02 -2.70292602e-03  2.33161531e-02
  0.00000000e+00]"
tt11389872,[ 2.39663801 -4.66814054],[4.64430388 0.52386524],[3.68626041 0.75894607 0.15734627 0.        ],"[ 4.38776019  0.98542991  0.15778087 -0.22607666 -0.33193129 -0.08013837
  0.        ]","[ 3.65312891e+00 -5.33412345e-01  1.78211889e+00 -8.15144461e-01
  8.99061095e-01 -5.09137277e-01  1.30475675e-01  3.52444049e-03
  1.99661312e-02  2.36216019e-01 -8.06808610e-03  2.58421728e-01
  0.00000000e+00]"
tt11422728,[ 3.1996131  -5.88292222],[6.06953873 0.25035577],[3.25539737 0.84225785 0.20761029 0.        ],"[ 3.39964255e+00  1.08834502e+00 -9.12578039e-03  2.88463692e-03
  9.93463615e-02 -7.92384834e-04  0.00000000e+00]","[ 2.140953   -0.54269843  1.44565762  0.08933963  0.30605638 -0.16173803
  0.03616772  0.02204059 -0.07438149  0.06742495 -0.0169727   0.05621893
  0.        ]"
tt11466222,[ 2.39153052 -4.47314548],[4.75407992 0.28483157],[3.69311897 0.70427876 0.17407344 0.        ],"[ 4.25592972e+00  5.22425602e-01 -1.09767647e-01 -1.41045290e-01
 -1.34109001e-01 -1.36697821e-03  0.00000000e+00]","[ 4.33207908 -0.67936257  0.9024796  -0.80963195  0.48373555 -0.44912154
  0.09594674  0.03526159 -0.01101943  0.15403162  0.01575895  0.08837445
  0.        ]"
tt11535358,[ 2.79278887 -5.04263912],[5.41597362 0.09987574],[2.77790637 0.82421616 0.08020629 0.        ],"[3.23368498 1.88422536 0.25560584 0.31811273 0.00606369 0.0112536
 0.        ]","[ 3.43908481e+00 -1.00687751e+00  2.05628556e+00  6.38211828e-02
  4.56099685e-01 -1.42835043e-01  2.52096955e-02  2.31352534e-02
  8.71862664e-03  8.01122694e-03  1.65059929e-03  6.79640974e-03
  0.00000000e+00]"
tt1160419,[ 2.09574019 -3.8775339 ],[4.45699989 0.19513744],[4.89153224 0.35743434 0.06116697 0.        ],"[4.71829997 0.77511879 0.72011572 0.29121257 0.15310429 0.14465178
 0.        ]","[ 3.59209774e+00  1.26982348e+00 -5.70834387e-01  1.63592295e-01
 -5.26648645e-02  2.92959650e-02  8.97945541e-02  9.22817956e-05
  2.35261693e-01 -1.20190890e-01  1.90018675e-01 -4.79710193e-02
  0.00000000e+00]"
tt11614912,[ 2.34510852 -4.61992385],[4.67126523 0.57965405],[ 4.02736693  0.9659609  -0.11066353  0.        ],"[2.95720883e+00 2.23834333e+00 1.42843387e+00 8.43167522e-01
 2.75890762e-03 5.59340176e-03 0.00000000e+00]","[ 3.94855824e+00 -1.25292178e+00  2.29344226e-01  2.16944352e-01
  3.31375951e-03  1.20791879e-02  5.97652561e-01 -9.62059212e-02
  5.08822427e-01 -5.51313376e-01  7.14596203e-01 -7.00913583e-01
  0.00000000e+00]"
tt1170358,[ 3.35642118 -0.19051492],[3.49304795 0.12493981],[ 2.90466138 -0.50047364 -0.02727537  0.        ],"[ 3.71364015  1.03472922 -0.78202826 -0.84418347 -0.49429754 -0.17179871
  0.        ]","[ 3.75547133 -1.01899003  1.91443845 -0.16776045 -0.16534296 -0.44158736
 -0.21325757  0.28166411 -0.11606394  0.20952866 -0.10599879  0.17218608
  0.        ]"
tt11729298,[ 2.49884621 -5.07777999],[5.17402298 0.8169258 ],[4.79670746 0.53659196 0.35435963 0.        ],"[ 1.91062075 -0.46282511 -0.86323536 -0.1868676  -0.02456226  0.16377945
  0.        ]","[ 3.01156974 -0.39893752  0.65763495 -0.08721705 -0.05037097  0.2814387
 -0.05810136  0.63638308 -0.39347031  0.5384118  -0.39590341  0.22436999
  0.        ]"
tt11762114,[ 2.43561395 -4.55034085],[5.02548409 0.28332063],[3.73589251 0.55089768 0.21562047 0.        ],"[ 4.95820064e+00  4.54691149e-01 -2.36927899e-01 -2.54329923e-01
 -1.40408519e-01 -2.76801008e-03  0.00000000e+00]","[ 2.80498891 -0.68462892  1.62100031 -1.02765008  0.25526617 -0.4868034
  0.06346315  0.14354438  0.02393373  0.05091904  0.01287727  0.07705336
  0.        ]"
tt11790780,[ 2.3818419  -4.36690777],[4.83165745 0.17038564],[2.74335787 0.85111358 0.00349509 0.        ],"[ 3.21456782  0.84083042  0.49848044  0.00844787 -0.08713799 -0.02282521
  0.        ]","[ 4.15949950e+00 -4.61989421e-01  1.24769304e+00 -2.66131634e-01
  1.25371309e-01  7.06060808e-02  1.84721348e-03  1.63192673e-02
  8.35897324e-03  4.18081555e-02 -5.84729447e-03  1.08241394e-01
  0.00000000e+00]"
tt1179933,[ 2.79321569 -5.17337616],[4.93269701 0.26699063],[3.31459729 0.60147394 0.18349022 0.        ],"[ 3.79072245  0.95804335 -0.40999327 -0.42175712 -0.05270124 -0.020765
  0.        ]","[ 3.77034269 -0.77297033  1.8599814  -0.68339204  0.25363177 -0.49002355
  0.08396278  0.16011789  0.03633969  0.16811252 -0.01369339  0.09137896
  0.        ]"
tt11813216,[-1.32180357 -0.36489147],[1.00832049 0.43647481],[-2.87091776 -0.44326068 -0.13399429  0.        ],"[-0.57948057 -2.53597764 -4.356738   -2.93086405 -0.95559309 -0.10083361
  0.        ]","[ 0.27511367 -1.28317258  0.80530834 -2.83617636  0.79778988 -1.40592875
 -0.05649507  0.18421857 -0.05130662  0.52907911 -0.22763635  0.50376107
  0.        ]"
tt11832046,[ 2.73088014 -5.20952226],[4.74072713 0.45594544],[3.25590522 0.83046649 0.32613697 0.        ],"[ 4.00375603  0.89103555  0.31202091 -0.62810792 -0.32439542 -0.02307774
  0.        ]","[ 3.32207905 -0.69248097  2.10824266 -1.04742748  1.3669741  -0.76062881
  0.06200545 -0.01603594 -0.00647131  0.28702088  0.02335521  0.14773116
  0.        ]"
tt11858890,[ 2.80678151 -5.23881633],[5.04960982 0.3201204 ],[3.06447016 0.93276244 0.20490155 0.        ],"[ 3.93635181  0.59430989 -0.27889342 -0.04485582 -0.05314128  0.01955598
  0.        ]","[ 3.91654232 -0.3633726   1.44866181 -1.18478602  0.34218158 -0.58626279
  0.13602444  0.05579959  0.00937195  0.14660004  0.0191789   0.07062951
  0.        ]"
tt1200263,[ 1.94181559 -3.49267831],[4.65198974 0.05215076],[4.83825067 0.32905564 0.04689741 0.        ],"[2.93162316 0.21820007 0.10772292 0.09934877 0.06691867 0.03448919
 0.        ]","[ 3.94602212e+00  1.16966158e+00 -6.78537049e-02  5.94613998e-01
 -1.67980642e-01  2.19718230e-01 -8.01994823e-02  1.35035279e-02
 -1.77948556e-02  1.26471968e-03  1.82975099e-02  1.29489048e-04
  0.00000000e+00]"
tt12003946,[ 3.47194996 -6.51918958],[4.0085922  0.44592956],[2.40130887 0.49800232 0.49445211 0.        ],"[ 3.09033697  0.98585079 -0.02517663  0.42956596  0.16569218  0.0475742
  0.        ]","[ 3.82874311 -1.11489619  2.29425848 -1.28593107  0.25666118 -0.418951
  0.56201211  0.04958008  0.23811044  0.20744867  0.04211366  0.01929846
  0.        ]"
